player_id,full_name,team_name,position,season,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,gamesStarted,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored
677941,Jordyn Adams,Los Angeles Angels,Outfielder,2024,11,8,7,4,0,0,1,12,3,0,8,0,.229,35,.289,.314,.603,0,2,1.000,1,158,38.0,11,4.0,15.0,0,0,.318,1.14,0,35.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666176,Jo Adell,Los Angeles Angels,Outfielder,2024,130,83,115,54,15,2,20,126,35,1,84,7,.207,405,.280,.402,.682,10,15,.600,9,1840,451.0,163,62.0,180.0,0,3,.244,0.72,1,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501303,Ehire Adrianza,Los Angeles Angels,Third Base,2024,8,5,5,4,1,0,1,11,2,0,5,0,.192,26,.250,.346,.596,0,0,.---,1,118,28.0,9,2.0,16.0,0,0,.286,1.00,0,26.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691951,Sam Aldegheri,Los Angeles Angels,Pitcher,2024,3,4,26,12,3,0,2,10,10,0,15,2,.283,53,.403,.453,.856,0,1,1.000,0,222,,24,,,0,2,,0.15,0,,3.0,4.85,13.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,1.92,67.0,39.0,3.0,0.0,0.0,128.0,.580,2.0,0.0,2.0,0.0,.333,17.08,0.0,1.00,6.92,6.92,10.38,8.31,1.38,0.0,0.0
542881,Tyler Anderson,Los Angeles Angels,Pitcher,2024,31,163,222,83,32,3,24,142,73,2,158,7,.232,681,.311,.394,.705,3,15,.833,6,2914,,268,,,0,4,,0.73,0,,31.0,3.81,179.1,10.0,15.0,0.0,0.0,0.0,0.0,76.0,1.29,765.0,538.0,31.0,0.0,0.0,1863.0,.640,7.0,1.0,3.0,0.0,.400,16.25,0.0,1.95,7.13,3.66,7.93,4.17,1.20,0.0,0.0
657508,Mike Baumann,Los Angeles Angels,Pitcher,2024,57,52,63,40,10,4,9,58,28,1,59,4,.259,228,.345,.456,.801,3,7,.700,3,1067,,104,,,0,4,,0.83,0,,0.0,5.55,58.1,3.0,1.0,0.0,3.0,9.0,3.0,36.0,1.49,264.0,175.0,57.0,0.0,0.0,677.0,.630,4.0,0.0,6.0,1.0,.750,18.29,15.0,2.07,8.95,4.32,9.10,6.17,1.39,28.0,14.0
656271,Brock Burke,Los Angeles Angels,Pitcher,2024,34,31,27,22,12,1,4,41,16,2,37,2,.274,135,.357,.467,.824,0,2,1.000,5,575,,63,,,0,1,,1.15,0,,1.0,5.82,34.0,2.0,1.0,0.0,1.0,1.0,1.0,22.0,1.56,154.0,102.0,34.0,0.0,0.0,388.0,.670,2.0,0.0,0.0,0.0,.667,16.91,9.0,2.56,10.85,4.24,9.79,5.82,1.06,13.0,5.0
641432,Willie Calhoun,Los Angeles Angels,First Base,2024,68,67,76,26,16,0,5,31,23,1,56,1,.245,229,.315,.380,.695,1,0,.000,5,958,254.0,87,20.0,86.0,0,1,.263,0.88,0,45.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672569,Gustavo Campero,Los Angeles Angels,Outfielder,2024,13,17,10,6,0,1,1,8,0,0,11,2,.239,46,.271,.348,.619,0,3,1.000,0,177,48.0,16,6.0,24.0,0,0,.270,1.70,0,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656288,Griffin Canning,Los Angeles Angels,Pitcher,2024,32,163,200,105,28,3,31,130,66,1,174,6,.265,656,.334,.459,.793,3,6,.667,17,2869,,301,,,2,9,,0.82,0,,31.0,5.19,171.2,6.0,13.0,0.0,0.0,0.0,0.0,99.0,1.40,739.0,515.0,32.0,0.0,0.0,1804.0,.630,6.0,4.0,6.0,3.0,.316,16.71,1.0,1.97,6.82,3.46,9.12,5.50,1.63,0.0,0.0
643256,Adam Cimber,Los Angeles Angels,Pitcher,2024,28,23,25,19,3,0,1,19,14,2,20,6,.235,85,.377,.306,.683,2,2,.500,4,416,,26,,,1,1,,0.92,0,,0.0,7.03,24.1,3.0,0.0,0.0,0.0,8.0,0.0,19.0,1.40,107.0,73.0,28.0,0.0,0.0,254.0,.610,6.0,0.0,1.0,1.0,1.000,17.10,2.0,1.36,7.03,5.18,7.40,7.03,0.37,17.0,2.0
542585,José Cisnero,Los Angeles Angels,Pitcher,2024,15,15,14,15,2,0,4,17,8,0,18,2,.290,62,.384,.516,.900,0,1,1.000,2,313,,32,,,1,1,,1.07,0,,0.0,6.89,15.2,0.0,0.0,0.0,1.0,1.0,1.0,12.0,1.66,74.0,47.0,15.0,0.0,0.0,190.0,.610,2.0,0.0,3.0,0.0,.---,19.98,3.0,2.13,9.77,4.60,10.34,8.62,2.30,8.0,4.0
672710,Roansy Contreras,Los Angeles Angels,Pitcher,2024,49,72,72,36,14,0,11,56,31,6,63,4,.243,259,.330,.425,.755,1,10,.909,2,1075,,110,,,1,3,,1.00,0,,3.0,4.35,68.1,2.0,4.0,2.0,4.0,1.0,2.0,33.0,1.38,298.0,205.0,49.0,0.0,0.0,692.0,.640,4.0,0.0,3.0,0.0,.333,15.73,20.0,1.81,7.38,4.08,8.30,4.74,1.45,22.0,6.0
668968,Hans Crouse,Los Angeles Angels,Pitcher,2024,25,11,29,10,4,0,2,34,17,1,14,2,.161,87,.311,.276,.587,1,4,.800,2,437,,24,,,1,0,,0.38,0,,0.0,2.84,25.1,4.0,3.0,0.0,1.0,1.0,1.0,8.0,1.22,107.0,76.0,25.0,0.0,0.0,267.0,.610,2.0,0.0,1.0,0.0,.571,17.25,5.0,2.00,12.08,6.04,4.97,3.55,0.71,8.0,1.0
456501,Johnny Cueto,Los Angeles Angels,Pitcher,2024,2,14,13,9,4,1,4,6,3,1,14,0,.298,47,.340,.681,1.021,0,0,.---,1,167,,32,,,0,0,,1.08,0,,2.0,7.15,11.1,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.50,50.0,34.0,2.0,0.0,0.0,108.0,.650,0.0,0.0,0.0,0.0,.000,14.74,0.0,2.00,4.76,2.38,11.12,7.15,3.18,0.0,0.0
677942,Blaze Alexander,Arizona Diamondbacks,Shortstop,2024,61,42,35,19,7,0,3,49,15,0,41,3,.247,166,.321,.343,.664,1,3,.750,1,714,185.0,57,21.0,80.0,1,0,.333,1.20,0,55.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663531,Logan Allen,Arizona Diamondbacks,Pitcher,2024,12,30,33,17,6,0,3,21,10,0,32,2,.281,114,.344,.412,.756,0,3,1.000,0,470,,47,,,0,2,,0.91,0,,0.0,5.46,28.0,0.0,1.0,1.0,1.0,1.0,0.0,17.0,1.50,128.0,84.0,12.0,0.0,0.0,301.0,.640,2.0,0.0,0.0,0.0,.000,16.79,4.0,2.10,6.75,3.21,10.29,5.46,0.96,6.0,4.0
571466,Tucker Barnhart,Arizona Diamondbacks,Catcher,2024,31,24,14,13,3,0,0,31,13,0,14,0,.173,81,.287,.210,.497,0,1,1.000,0,375,96.0,17,6.0,43.0,2,0,.280,1.71,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678489,Jorge Barrosa,Arizona Diamondbacks,Outfielder,2024,8,9,4,3,2,0,0,2,0,0,3,0,.176,17,.176,.294,.470,0,1,1.000,0,62,18.0,5,1.0,11.0,1,0,.200,2.25,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605137,Josh Bell,Arizona Diamondbacks,First Base,2024,145,163,124,62,23,2,19,120,51,1,134,6,.249,538,.319,.405,.724,1,0,.000,22,2238,603.0,218,71.0,221.0,0,3,.286,1.31,5,28.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621199,Matt Bowman,Arizona Diamondbacks,Pitcher,2024,25,32,35,15,7,0,5,24,13,1,26,2,.222,117,.311,.410,.721,0,3,1.000,2,497,,48,,,0,0,,0.91,0,,1.0,4.40,30.2,1.0,0.0,0.0,0.0,3.0,0.0,15.0,1.27,132.0,92.0,25.0,0.0,0.0,302.0,.610,2.0,0.0,0.0,0.0,1.000,16.21,6.0,1.85,7.04,3.82,7.63,4.40,1.47,16.0,8.0
682998,Corbin Carroll,Arizona Diamondbacks,Outfielder,2024,158,165,170,121,22,14,22,130,73,0,136,10,.231,589,.322,.428,.750,8,35,.814,3,2648,684.0,252,74.0,241.0,3,9,.256,0.97,0,26.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528748,Humberto Castellanos,Arizona Diamondbacks,Pitcher,2024,7,6,18,6,3,0,0,7,4,0,11,2,.268,41,.354,.341,.695,0,1,1.000,0,186,,14,,,0,1,,0.33,0,,0.0,5.23,10.1,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.45,48.0,31.0,7.0,0.0,0.0,117.0,.630,2.0,0.0,1.0,0.0,.---,18.00,4.0,1.75,6.10,3.48,9.58,5.23,0.00,7.0,1.0
612434,Miguel Castro,Arizona Diamondbacks,Pitcher,2024,11,18,14,9,5,1,3,8,3,0,20,1,.339,59,.381,.610,.991,0,0,.---,0,232,,36,,,1,0,,1.29,0,,0.0,5.93,13.2,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.68,64.0,41.0,11.0,0.0,0.0,148.0,.640,1.0,0.0,0.0,0.0,.---,16.98,2.0,2.67,5.27,1.98,13.17,5.93,1.98,3.0,2.0
677944,Slade Cecconi,Arizona Diamondbacks,Pitcher,2024,20,56,105,57,23,1,16,64,17,1,92,4,.294,313,.335,.527,.862,5,6,.545,1,1291,,165,,,1,3,,0.53,0,,13.0,6.66,77.0,2.0,7.0,0.0,0.0,0.0,0.0,57.0,1.42,338.0,231.0,20.0,0.0,0.0,857.0,.660,4.0,1.0,2.0,1.0,.222,16.77,2.0,3.76,7.48,1.99,10.75,6.66,1.87,3.0,3.0
680728,Adrian Del Castillo,Arizona Diamondbacks,Catcher,2024,25,9,18,12,5,0,4,28,7,0,25,0,.313,80,.368,.525,.893,1,1,.500,1,336,87.0,42,19.0,40.0,0,0,.438,0.50,0,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700270,Yilber Díaz,Arizona Diamondbacks,Pitcher,2024,7,26,35,13,5,2,3,19,12,0,27,0,.257,105,.328,.429,.757,0,2,1.000,3,469,,45,,,0,2,,0.74,0,,4.0,3.81,28.1,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.38,119.0,85.0,7.0,0.0,0.0,290.0,.620,0.0,0.0,1.0,0.0,.500,16.55,1.0,1.58,6.04,3.81,8.58,4.13,0.95,3.0,1.0
571670,Dylan Floro,Arizona Diamondbacks,Pitcher,2024,66,71,77,31,10,0,5,48,17,0,65,1,.252,258,.299,.349,.648,1,9,.900,8,1018,,90,,,1,2,,0.92,0,,0.0,3.80,68.2,6.0,4.0,0.0,1.0,11.0,1.0,29.0,1.19,279.0,206.0,66.0,0.0,0.0,660.0,.650,1.0,0.0,1.0,0.0,.600,14.83,10.0,2.82,6.29,2.23,8.52,4.06,0.66,22.0,11.0
666818,Luis Frías,Arizona Diamondbacks,Pitcher,2024,11,9,6,16,4,1,2,12,7,0,19,0,.422,45,.491,.689,1.180,0,0,.---,3,229,,31,,,0,1,,1.50,0,,0.0,13.97,9.2,0.0,1.0,0.0,1.0,0.0,1.0,15.0,2.69,53.0,29.0,11.0,0.0,0.0,139.0,.610,0.0,0.0,2.0,0.0,.000,23.69,5.0,1.71,11.17,6.52,17.69,14.90,1.86,1.0,1.0
668678,Zac Gallen,Arizona Diamondbacks,Pitcher,2024,28,144,130,62,29,5,13,156,54,0,133,4,.237,561,.308,.376,.684,2,18,.900,14,2506,,211,,,0,2,,1.11,0,,28.0,3.65,148.0,14.0,6.0,0.0,0.0,0.0,0.0,60.0,1.26,621.0,444.0,28.0,0.0,0.0,1553.0,.620,4.0,0.0,5.0,0.0,.700,16.93,0.0,2.89,9.49,3.28,8.09,3.77,0.79,0.0,0.0
669211,Keegan Akin,Baltimore Orioles,Pitcher,2024,66,56,84,31,13,2,9,97,19,1,55,2,.193,285,.244,.347,.591,0,0,.---,2,1241,,99,,,2,5,,0.67,0,,0.0,3.32,78.2,3.0,1.0,1.0,4.0,6.0,3.0,29.0,0.94,313.0,236.0,66.0,0.0,0.0,816.0,.660,2.0,0.0,4.0,0.0,.750,15.78,21.0,5.11,11.10,2.17,6.29,3.55,1.03,37.0,13.0
641329,Bryan Baker,Baltimore Orioles,Pitcher,2024,19,20,23,14,6,1,3,23,7,0,20,0,.235,85,.290,.435,.725,0,4,1.000,3,370,,37,,,0,1,,0.87,0,,0.0,5.01,23.1,1.0,1.0,0.0,0.0,3.0,0.0,13.0,1.16,93.0,70.0,19.0,0.0,0.0,239.0,.650,0.0,0.0,0.0,0.0,.500,15.86,4.0,3.29,8.87,2.70,7.71,5.40,1.16,8.0,3.0
675915,David Bañuelos,Baltimore Orioles,Catcher,2024,1,0,1,0,0,0,0,0,0,0,0,0,.000,1,.000,.000,.000,0,0,.---,0,2,1.0,0,0.0,0.0,0,0,.000,0.00,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657508,Mike Baumann,Baltimore Orioles,Pitcher,2024,57,52,63,40,10,4,9,58,28,1,59,4,.259,228,.345,.456,.801,3,7,.700,3,1067,,104,,,0,4,,0.83,0,,0.0,5.55,58.1,3.0,1.0,0.0,3.0,9.0,3.0,36.0,1.49,264.0,175.0,57.0,0.0,0.0,677.0,.630,4.0,0.0,6.0,1.0,.750,18.29,15.0,2.07,8.95,4.32,9.10,6.17,1.39,28.0,14.0
621199,Matt Bowman,Baltimore Orioles,Pitcher,2024,25,32,35,15,7,0,5,24,13,1,26,2,.222,117,.311,.410,.721,0,3,1.000,2,497,,48,,,0,0,,0.91,0,,1.0,4.40,30.2,1.0,0.0,0.0,0.0,3.0,0.0,15.0,1.27,132.0,92.0,25.0,0.0,0.0,302.0,.610,2.0,0.0,0.0,0.0,1.000,16.21,6.0,1.85,7.04,3.82,7.63,4.40,1.47,16.0,8.0
680694,Kyle Bradish,Baltimore Orioles,Pitcher,2024,8,38,26,12,6,2,2,53,15,0,27,3,.188,144,.278,.299,.577,0,0,.---,2,674,,43,,,0,0,,1.46,1,,8.0,2.75,39.1,2.0,0.0,0.0,0.0,0.0,0.0,12.0,1.07,163.0,118.0,8.0,0.0,0.0,421.0,.620,3.0,0.0,2.0,1.0,1.000,17.14,0.0,3.53,12.13,3.43,6.18,2.75,0.46,0.0,0.0
669203,Corbin Burnes,Baltimore Orioles,Pitcher,2024,32,200,188,76,21,1,22,181,48,0,165,2,.226,731,.274,.347,.621,6,41,.872,11,2996,,254,,,0,3,,1.06,0,,32.0,2.92,194.1,15.0,9.0,0.0,0.0,0.0,0.0,63.0,1.10,784.0,583.0,32.0,0.0,0.0,1932.0,.640,2.0,3.0,7.0,2.0,.625,15.42,0.0,3.77,8.38,2.22,7.64,3.52,1.02,0.0,0.0
666974,Yennier Cano,Baltimore Orioles,Pitcher,2024,70,76,29,24,9,1,6,65,24,1,54,1,.242,223,.317,.372,.689,3,7,.700,7,1008,,83,,,0,1,,2.62,0,,0.0,3.15,60.0,4.0,3.0,5.0,8.0,34.0,3.0,21.0,1.30,249.0,180.0,70.0,0.0,0.0,636.0,.630,1.0,1.0,0.0,0.0,.571,16.80,12.0,2.71,9.75,3.60,8.10,3.60,0.90,45.0,17.0
543056,Danny Coulombe,Baltimore Orioles,Pitcher,2024,33,30,25,7,3,0,3,32,5,0,15,0,.147,102,.187,.265,.452,0,0,.---,2,466,,27,,,0,0,,1.20,0,,0.0,2.12,29.2,1.0,0.0,1.0,2.0,13.0,1.0,7.0,0.67,107.0,89.0,33.0,0.0,0.0,299.0,.640,0.0,0.0,2.0,0.0,1.000,15.71,3.0,6.40,9.71,1.52,4.55,2.12,0.91,13.0,0.0
681297,Colton Cowser,Baltimore Orioles,Outfielder,2024,153,109,100,77,24,3,24,172,52,2,121,7,.242,499,.321,.447,.768,4,9,.692,9,2311,561.0,223,69.0,236.0,0,3,.317,1.09,0,20.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656353,Tucker Davidson,Baltimore Orioles,Pitcher,2024,1,5,7,0,0,0,0,1,2,0,4,0,.235,17,.316,.235,.551,0,0,.---,0,67,,4,,,0,0,,0.71,0,,0.0,0.00,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,19.0,14.0,1.0,0.0,0.0,44.0,.660,0.0,0.0,0.0,0.0,1.000,14.36,0.0,0.50,1.93,3.86,7.71,0.00,0.00,0.0,0.0
622554,Seranthony Domínguez,Baltimore Orioles,Pitcher,2024,63,44,68,32,8,1,12,68,21,0,52,2,.225,231,.294,.424,.718,0,12,1.000,1,1064,,98,,,0,1,,0.65,0,,0.0,4.45,58.2,3.0,4.0,11.0,13.0,6.0,2.0,29.0,1.24,255.0,176.0,63.0,0.0,0.0,660.0,.620,2.0,1.0,8.0,0.0,.429,18.14,27.0,3.24,10.43,3.22,7.98,4.91,1.84,20.0,7.0
621107,Zach Eflin,Baltimore Orioles,Pitcher,2024,28,171,186,71,28,2,22,134,24,0,166,3,.254,653,.283,.404,.687,4,5,.556,6,2447,,264,,,1,3,,0.92,0,,28.0,3.59,165.1,10.0,9.0,0.0,0.0,0.0,0.0,66.0,1.15,684.0,496.0,28.0,0.0,0.0,1665.0,.680,3.0,0.0,2.0,0.0,.526,14.80,0.0,5.58,7.29,1.31,9.04,3.86,1.20,0.0,0.0
669720,Austin Hays,Baltimore Orioles,Outfielder,2024,85,49,70,26,18,0,5,59,9,1,60,8,.255,235,.303,.396,.699,2,2,.500,2,845,255.0,93,20.0,93.0,1,2,.318,0.70,0,47.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669169,Jonathan Heasley,Baltimore Orioles,Pitcher,2024,4,8,3,11,0,0,2,4,3,0,10,1,.400,25,.483,.640,1.123,1,0,.000,1,108,,16,,,0,0,,2.67,0,,0.0,16.88,5.1,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.44,29.0,16.0,4.0,0.0,0.0,67.0,.620,1.0,0.0,1.0,1.0,.000,20.25,2.0,1.33,6.75,5.06,16.88,18.56,3.38,0.0,0.0
677800,Wilyer Abreu,Boston Red Sox,Outfielder,2024,132,64,114,59,33,2,15,125,40,0,101,3,.253,399,.322,.459,.781,3,8,.727,7,1806,447.0,183,58.0,161.0,0,5,.326,0.56,0,26.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502624,Chase Anderson,Boston Red Sox,Pitcher,2024,29,51,82,41,11,0,12,42,21,1,55,4,.242,227,.315,.449,.764,1,7,.875,1,1016,,102,,,1,2,,0.62,0,,1.0,5.40,58.1,0.0,2.0,3.0,3.0,0.0,0.0,35.0,1.30,255.0,175.0,29.0,0.0,0.0,630.0,.620,4.0,0.0,3.0,0.0,.000,17.42,23.0,2.00,6.48,3.24,8.49,6.33,1.85,7.0,5.0
678394,Brayan Bello,Boston Red Sox,Pitcher,2024,30,194,123,84,31,0,19,153,64,0,157,11,.252,622,.330,.394,.724,2,12,.857,15,2710,,245,,,0,5,,1.58,0,,30.0,4.49,162.1,14.0,8.0,0.0,0.0,0.0,0.0,81.0,1.36,702.0,487.0,30.0,0.0,0.0,1710.0,.630,11.0,1.0,6.0,1.0,.636,16.69,0.0,2.39,8.48,3.55,8.70,4.66,1.05,0.0,0.0
657514,Brennan Bernardino,Boston Red Sox,Pitcher,2024,57,48,44,25,9,1,6,56,22,6,50,6,.256,195,.347,.405,.752,1,3,.750,3,860,,79,,,1,2,,1.09,0,,3.0,4.06,51.0,4.0,3.0,0.0,2.0,14.0,2.0,23.0,1.41,226.0,153.0,57.0,0.0,0.0,565.0,.660,6.0,0.0,7.0,2.0,.571,16.86,4.0,2.55,9.88,3.88,8.82,4.41,1.06,39.0,10.0
592155,Cam Booser,Boston Red Sox,Pitcher,2024,43,25,58,17,6,1,5,43,16,1,41,0,.250,164,.311,.390,.701,1,1,.500,1,695,,64,,,0,3,,0.43,0,,0.0,3.38,42.2,2.0,3.0,1.0,3.0,6.0,2.0,16.0,1.34,183.0,128.0,43.0,0.0,0.0,467.0,.670,0.0,0.0,0.0,0.0,.400,16.29,7.0,2.69,9.07,3.38,8.65,3.59,1.05,20.0,12.0
663462,Isaiah Campbell,Boston Red Sox,Pitcher,2024,8,10,5,13,3,0,3,6,2,0,14,0,.400,35,.432,.743,1.175,0,0,.---,0,119,,26,,,0,0,,2.00,0,,0.0,16.20,6.2,0.0,1.0,0.0,1.0,2.0,1.0,12.0,2.40,37.0,20.0,8.0,0.0,0.0,76.0,.640,0.0,0.0,1.0,0.0,.000,17.85,1.0,3.00,8.10,2.70,18.90,17.55,4.05,3.0,3.0
671213,Triston Casas,Boston Red Sox,First Base,2024,63,46,38,28,8,0,13,77,30,4,51,1,.241,212,.337,.462,.799,1,0,.000,6,991,243.0,98,32.0,89.0,0,0,.311,1.21,0,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643265,Garrett Cooper,Boston Red Sox,First Base,2024,36,24,26,6,5,1,1,35,7,0,22,2,.206,107,.267,.299,.566,0,0,.---,3,450,116.0,32,11.0,56.0,0,0,.296,0.92,0,107.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676710,Kutter Crawford,Boston Red Sox,Pitcher,2024,33,140,229,97,30,2,34,175,51,0,155,9,.223,695,.284,.419,.703,3,7,.700,9,2823,,291,,,1,3,,0.61,0,,33.0,4.36,183.2,9.0,16.0,0.0,0.0,0.0,0.0,89.0,1.12,759.0,551.0,33.0,0.0,0.0,1912.0,.680,9.0,0.0,4.0,0.0,.360,15.37,0.0,3.43,8.58,2.50,7.60,4.75,1.67,0.0,0.0
681867,Cooper Criswell,Boston Red Sox,Pitcher,2024,26,109,101,52,22,2,10,73,31,0,103,7,.273,377,.333,.422,.755,1,2,.667,15,1756,,159,,,1,8,,1.08,0,,18.0,4.08,99.1,6.0,5.0,0.0,1.0,0.0,1.0,45.0,1.35,424.0,298.0,26.0,0.0,0.0,1112.0,.630,7.0,0.0,2.0,0.0,.545,17.68,4.0,2.35,6.61,2.81,9.33,4.71,0.91,0.0,0.0
666915,Bobby Dalbec,Boston Red Sox,First Base,2024,37,13,17,6,2,0,1,43,8,0,11,1,.133,83,.217,.193,.410,0,3,1.000,1,413,93.0,16,8.0,50.0,1,0,.256,0.76,0,83.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646240,Rafael Devers,Boston Red Sox,Third Base,2024,138,125,116,87,34,5,28,147,67,14,143,3,.272,525,.354,.516,.870,0,3,1.000,13,2375,601.0,271,83.0,235.0,0,6,.323,1.08,0,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680776,Jarren Duran,Boston Red Sox,Outfielder,2024,160,172,152,111,48,14,21,160,54,1,191,6,.285,671,.342,.492,.834,7,34,.829,6,2844,735.0,330,75.0,205.0,1,3,.345,1.13,0,31.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690916,Richard Fitts,Boston Red Sox,Pitcher,2024,4,20,30,6,3,0,0,9,7,0,19,0,.250,76,.313,.289,.602,0,0,.---,2,314,,22,,,2,0,,0.67,0,,4.0,1.74,20.2,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.26,85.0,62.0,4.0,0.0,0.0,212.0,.680,0.0,0.0,1.0,1.0,.000,15.19,0.0,1.29,3.92,3.05,8.27,2.61,0.00,0.0,0.0
472610,Luis García,Boston Red Sox,Pitcher,2024,60,75,47,36,13,0,8,53,15,2,61,3,.260,235,.311,.417,.728,1,9,.900,4,898,,98,,,0,1,,1.60,0,,0.0,4.88,59.0,5.0,1.0,4.0,7.0,14.0,3.0,32.0,1.29,254.0,177.0,60.0,0.0,0.0,593.0,.660,3.0,0.0,5.0,0.0,.833,15.22,10.0,3.53,8.08,2.29,9.31,5.49,1.22,18.0,11.0
682634,Kevin Alcántara,Chicago Cubs,Outfielder,2024,3,7,1,1,0,0,0,1,0,0,1,0,.100,10,.100,.100,.200,0,0,.---,0,26,10.0,1,0.0,3.0,0,0,.111,7.00,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622075,Yency Almonte,Chicago Cubs,Pitcher,2024,17,12,16,7,1,1,1,20,8,1,9,2,.161,56,.284,.268,.552,0,2,1.000,0,267,,15,,,0,1,,0.75,0,,0.0,3.45,15.2,1.0,0.0,1.0,2.0,6.0,1.0,6.0,1.09,67.0,47.0,17.0,0.0,0.0,153.0,.570,2.0,0.0,1.0,0.0,1.000,17.04,2.0,2.50,11.49,4.60,5.17,4.02,0.57,6.0,1.0
640470,Adbert Alzolay,Chicago Cubs,Pitcher,2024,18,15,21,13,1,0,6,13,6,0,19,1,.279,68,.347,.559,.906,0,4,1.000,1,329,,38,,,0,0,,0.71,0,,0.0,4.67,17.1,1.0,4.0,4.0,9.0,1.0,5.0,9.0,1.44,75.0,52.0,18.0,0.0,0.0,206.0,.630,1.0,0.0,0.0,2.0,.200,18.98,11.0,2.17,6.75,3.12,9.87,6.75,3.12,6.0,1.0
665804,Miguel Amaya,Chicago Cubs,Catcher,2024,117,100,98,32,13,2,8,62,23,0,76,4,.232,328,.288,.357,.645,0,0,.---,5,1291,363.0,117,47.0,151.0,5,3,.261,1.02,0,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542888,Shawn Armstrong,Chicago Cubs,Pitcher,2024,57,50,75,38,17,2,6,66,25,0,77,2,.289,266,.354,.436,.790,2,9,.818,5,1109,,116,,,1,1,,0.67,0,,7.0,4.86,66.2,3.0,3.0,1.0,3.0,5.0,2.0,36.0,1.53,295.0,200.0,57.0,0.0,0.0,752.0,.680,2.0,1.0,1.0,0.0,.500,16.64,9.0,2.64,8.91,3.38,10.40,5.13,0.81,17.0,4.0
665871,Javier Assad,Chicago Cubs,Pitcher,2024,29,149,153,64,30,2,20,124,63,0,143,5,.254,562,.333,.422,.755,6,11,.647,10,2538,,237,,,3,4,,0.97,1,,29.0,3.73,147.0,7.0,6.0,0.0,0.0,0.0,0.0,61.0,1.40,638.0,441.0,29.0,0.0,0.0,1556.0,.610,5.0,0.0,5.0,1.0,.538,17.27,0.0,1.97,7.59,3.86,8.76,3.92,1.22,0.0,0.0
641355,Cody Bellinger,Chicago Cubs,Outfielder,2024,130,102,193,72,23,3,18,89,45,7,137,3,.266,516,.325,.426,.751,2,9,.818,10,2083,569.0,220,78.0,232.0,0,5,.287,0.53,0,28.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542194,Christian Bethancourt,Chicago Cubs,Catcher,2024,62,37,39,18,7,0,5,36,5,0,29,1,.209,139,.241,.367,.608,0,3,1.000,2,516,147.0,51,22.0,63.0,2,0,.245,0.95,0,27.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
