player_id,full_name,first_name,last_name,position,position_code,jersey_number,team_id,team_name,team_abbreviation
672744,Alexander Canario,,,Outfielder,7,29,134,Pittsburgh Pirates,PIT
571760,Andrew Heaney,,,Pitcher,1,45,134,Pittsburgh Pirates,PIT
457705,Andrew McCutchen,,,Outfielder,9,22,134,Pittsburgh Pirates,PIT
663559,Bailey Falter,,,Pitcher,1,6,134,Pittsburgh Pirates,PIT
677952,Braxton Ashcraft,,,Pitcher,1,67,134,Pittsburgh Pirates,PIT
668804,Bryan Reynolds,,,Outfielder,9,10,134,Pittsburgh Pirates,PIT
657571,Caleb Ferguson,,,Pitcher,1,64,134,Pittsburgh Pirates,PIT
669387,Carmen Mlodzinski,,,Pitcher,1,50,134,Pittsburgh Pirates,PIT
663767,Chase Shugart,,,Pitcher,1,55,134,Pittsburgh Pirates,PIT
670280,David Bednar,,,Pitcher,1,51,134,Pittsburgh Pirates,PIT
650893,Génesis Cabrera,,,Pitcher,1,92,134,Pittsburgh Pirates,PIT
680779,Henry Davis,,,Catcher,2,32,134,Pittsburgh Pirates,PIT
676755,Isaac Mattson,,,Pitcher,1,72,134,Pittsburgh Pirates,PIT
643396,Isiah Kiner-Falefa,,,Shortstop,6,7,134,Pittsburgh Pirates,PIT
669707,Jared Triolo,,,Shortstop,6,19,134,Pittsburgh Pirates,PIT
663698,Joey Bart,,,Catcher,2,14,134,Pittsburgh Pirates,PIT
663647,Ke'Bryan Hayes,,,Third Base,5,13,134,Pittsburgh Pirates,PIT
681347,Mike Burrows,,,Pitcher,1,53,134,Pittsburgh Pirates,PIT
656605,Mitch Keller,,,Pitcher,1,23,134,Pittsburgh Pirates,PIT
693304,Nick Gonzales,,,Second Base,4,39,134,Pittsburgh Pirates,PIT
665833,Oneil Cruz,,,Outfielder,8,15,134,Pittsburgh Pirates,PIT
694973,Paul Skenes,,,Pitcher,1,30,134,Pittsburgh Pirates,PIT
687462,Spencer Horwitz,,,First Base,3,2,134,Pittsburgh Pirates,PIT
502054,Tommy Pham,,,Outfielder,7,28,134,Pittsburgh Pirates,PIT
670970,Adrian Morejon,,,Pitcher,1,50,135,San Diego Padres,SD
663773,Bryan Hoeing,,,Pitcher,1,78,135,San Diego Padres,SD
669369,Bryce Johnson,,,Outfielder,8,29,135,San Diego Padres,SD
688158,David Morgan,,,Pitcher,1,66,135,San Diego Padres,SD
656302,Dylan Cease,,,Pitcher,1,84,135,San Diego Padres,SD
553869,Elias Díaz,,,Catcher,2,17,135,San Diego Padres,SD
665487,Fernando Tatis Jr.,,,Outfielder,9,23,135,San Diego Padres,SD
657757,Gavin Sheets,,,Outfielder,7,30,135,San Diego Padres,SD
701538,Jackson Merrill,,,Outfielder,8,3,135,San Diego Padres,SD
630105,Jake Cronenworth,,,Second Base,4,9,135,San Diego Padres,SD
592094,Jason Adam,,,Pitcher,1,40,135,San Diego Padres,SD
669093,Jeremiah Estrada,,,Pitcher,1,56,135,San Diego Padres,SD
578428,Jose Iglesias,,,Second Base,4,7,135,San Diego Padres,SD
650333,Luis Arraez,,,First Base,3,4,135,San Diego Padres,SD
592518,Manny Machado,,,Third Base,5,13,135,San Diego Padres,SD
455117,Martín Maldonado,,,Catcher,2,15,135,San Diego Padres,SD
601713,Nick Pivetta,,,Pitcher,1,27,135,San Diego Padres,SD
681190,Randy Vásquez,,,Pitcher,1,98,135,San Diego Padres,SD
663158,Robert Suarez,,,Pitcher,1,75,135,San Diego Padres,SD
669308,Sean Reynolds,,,Pitcher,1,25,135,San Diego Padres,SD
663568,Stephen Kolek,,,Pitcher,1,32,135,San Diego Padres,SD
670092,Trenton Brooks,,,Outfielder,7,41,135,San Diego Padres,SD
642180,Tyler Wade,,,Outfielder,8,14,135,San Diego Padres,SD
593974,Wandy Peralta,,,Pitcher,1,58,135,San Diego Padres,SD
593428,Xander Bogaerts,,,Shortstop,6,2,135,San Diego Padres,SD
673513,Yuki Matsui,,,Pitcher,1,1,135,San Diego Padres,SD
